age,bias-question,gender,newsOutlet,politics,url,id,country_US,language_en,ind_politics,bias_sum,id_count,ratio
21,0,1.0,1,2.0,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html,114,1,1,0,22,47,0.46808510638297873
40,0,0.0,1,1.0,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html,114,1,1,0,22,47,0.46808510638297873
25,0,1.0,1,1.0,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html,114,1,1,0,22,47,0.46808510638297873
24,1,1.0,1,2.0,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html,114,1,1,0,22,47,0.46808510638297873
25,1,0.0,1,1.0,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html,114,1,1,0,22,47,0.46808510638297873
42,0,1.0,1,2.0,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html,114,1,1,0,22,47,0.46808510638297873
20,0,0.0,1,1.0,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html,114,0,1,0,22,47,0.46808510638297873
54,0,0.0,1,0.0,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html,114,1,1,0,22,47,0.46808510638297873
40,0,1.0,1,0.0,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html,114,1,1,0,22,47,0.46808510638297873
29,0,0.0,1,3.0,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html,114,1,1,0,22,47,0.46808510638297873
50,1,0.0,1,0.0,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html,114,1,1,0,22,47,0.46808510638297873
37,1,0.0,1,2.0,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html,114,1,1,0,22,47,0.46808510638297873
34,0,1.0,1,0.0,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html,114,1,1,0,22,47,0.46808510638297873
26,0,0.0,1,3.0,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html,114,1,1,0,22,47,0.46808510638297873
21,0,0.0,2,2.0,https://www.foxnews.com/us/dual-russian-american-citizen-kremlin-agent-doj,195,0,1,0,7,15,0.4666666666666667
37,0,0.0,2,0.0,https://www.foxnews.com/us/dual-russian-american-citizen-kremlin-agent-doj,195,0,1,0,7,15,0.4666666666666667
29,0,1.0,2,1.0,https://www.foxnews.com/us/dual-russian-american-citizen-kremlin-agent-doj,195,1,1,0,7,15,0.4666666666666667
43,1,0.0,2,1.0,https://www.foxnews.com/us/dual-russian-american-citizen-kremlin-agent-doj,195,1,1,0,7,15,0.4666666666666667
43,1,0.0,2,1.0,https://www.foxnews.com/us/dual-russian-american-citizen-kremlin-agent-doj,195,1,1,0,7,15,0.4666666666666667
32,0,1.0,2,1.0,https://www.foxnews.com/us/dual-russian-american-citizen-kremlin-agent-doj,195,1,1,0,7,15,0.4666666666666667
47,0,0.0,2,2.0,https://www.foxnews.com/us/dual-russian-american-citizen-kremlin-agent-doj,195,1,1,0,7,15,0.4666666666666667
42,1,0.0,2,0.0,https://www.foxnews.com/us/dual-russian-american-citizen-kremlin-agent-doj,195,0,1,0,7,15,0.4666666666666667
48,1,0.0,2,2.0,https://www.foxnews.com/us/dual-russian-american-citizen-kremlin-agent-doj,195,1,1,0,7,15,0.4666666666666667
47,1,0.0,2,2.0,https://www.foxnews.com/us/dual-russian-american-citizen-kremlin-agent-doj,195,1,1,0,7,15,0.4666666666666667
47,0,1.0,2,1.0,https://www.foxnews.com/us/dual-russian-american-citizen-kremlin-agent-doj,195,1,1,0,7,15,0.4666666666666667
30,0,1.0,2,2.0,https://www.foxnews.com/us/dual-russian-american-citizen-kremlin-agent-doj,195,1,1,0,7,15,0.4666666666666667
34,1,0.0,2,1.0,https://www.foxnews.com/us/dual-russian-american-citizen-kremlin-agent-doj,195,0,1,0,7,15,0.4666666666666667
25,1,0.0,2,0.0,https://www.foxnews.com/us/dual-russian-american-citizen-kremlin-agent-doj,195,1,1,0,7,15,0.4666666666666667
35,0,0.0,2,0.0,https://www.foxnews.com/us/dual-russian-american-citizen-kremlin-agent-doj,195,1,1,0,7,15,0.4666666666666667
43,0,1.0,1,1.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
44,0,1.0,1,1.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
60,0,0.0,1,0.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
57,1,0.0,1,0.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
51,0,1.0,1,1.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
36,1,1.0,1,0.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
35,0,0.0,1,2.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
33,1,1.0,1,0.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
45,1,1.0,1,1.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
44,1,0.0,1,1.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
27,0,1.0,1,2.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
49,0,1.0,1,0.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
31,0,0.0,1,1.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
29,1,0.0,1,2.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,0,0,0,11,24,0.4583333333333333
34,0,1.0,1,2.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
41,1,0.0,1,1.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
65,0,1.0,1,2.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
55,1,0.0,1,0.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
41,0,0.0,1,0.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
45,0,0.0,1,1.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
42,1,0.0,1,1.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,0,1,0,11,24,0.4583333333333333
30,1,1.0,1,1.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
25,1,0.0,1,0.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
50,0,0.0,1,0.0,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html,136,1,1,0,11,24,0.4583333333333333
41,1,1.0,2,1.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,0,0,0,10,22,0.45454545454545453
30,1,1.0,2,1.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,1,1,0,10,22,0.45454545454545453
68,1,0.0,2,0.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,1,1,0,10,22,0.45454545454545453
22,0,1.0,2,1.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,1,1,0,10,22,0.45454545454545453
31,0,1.0,2,2.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,1,1,0,10,22,0.45454545454545453
24,0,0.0,0,1.0,https://www.bbc.co.uk/news/health-60648869,19,0,1,0,5,11,0.45454545454545453
59,0,0.0,2,2.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,1,1,0,10,22,0.45454545454545453
24,1,1.0,2,1.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,0,1,0,10,22,0.45454545454545453
32,1,1.0,0,3.0,https://www.bbc.co.uk/news/health-60648869,19,1,1,0,5,11,0.45454545454545453
42,1,1.0,0,0.0,https://www.bbc.co.uk/news/health-60648869,19,1,1,0,5,11,0.45454545454545453
34,1,1.0,2,1.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,1,1,0,10,22,0.45454545454545453
32,0,1.0,0,0.0,https://www.bbc.co.uk/news/health-60648869,19,1,1,0,5,11,0.45454545454545453
34,0,0.0,2,3.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,1,1,0,10,22,0.45454545454545453
32,0,1.0,2,1.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,1,1,0,10,22,0.45454545454545453
40,0,1.0,2,3.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,1,1,0,10,22,0.45454545454545453
75,1,1.0,0,1.0,https://www.bbc.co.uk/news/health-60648869,19,1,1,0,5,11,0.45454545454545453
51,0,0.0,0,0.0,https://www.bbc.co.uk/news/health-60648869,19,1,1,0,5,11,0.45454545454545453
41,0,1.0,0,2.0,https://www.bbc.co.uk/news/health-60648869,19,0,1,0,5,11,0.45454545454545453
29,1,0.0,0,0.0,https://www.bbc.co.uk/news/health-60648869,19,1,1,0,5,11,0.45454545454545453
46,0,1.0,0,0.0,https://www.bbc.co.uk/news/health-60648869,19,1,1,0,5,11,0.45454545454545453
54,1,1.0,0,0.0,https://www.bbc.co.uk/news/health-60648869,19,1,1,0,5,11,0.45454545454545453
51,0,0.0,2,3.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,1,1,0,10,22,0.45454545454545453
41,0,0.0,2,0.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,1,1,0,10,22,0.45454545454545453
75,0,0.0,0,0.0,https://www.bbc.co.uk/news/health-60648869,19,1,1,0,5,11,0.45454545454545453
35,1,1.0,2,2.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,1,1,0,10,22,0.45454545454545453
57,1,0.0,2,2.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,1,1,0,10,22,0.45454545454545453
28,1,0.0,2,1.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,1,1,0,10,22,0.45454545454545453
32,0,0.0,2,1.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,0,1,0,10,22,0.45454545454545453
25,1,0.0,2,2.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,1,1,0,10,22,0.45454545454545453
53,0,0.0,2,1.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,0,0,0,10,22,0.45454545454545453
44,0,1.0,2,1.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,1,1,0,10,22,0.45454545454545453
19,0,1.0,2,3.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,0,0,0,10,22,0.45454545454545453
36,1,0.0,2,3.0,https://www.foxnews.com/us/florida-officer-speeding-drunk-driver-runners-10k-dashcam-video,205,1,1,0,10,22,0.45454545454545453
23,1,1.0,2,0.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,1,1,0,9,20,0.45
23,1,1.0,2,2.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,1,1,0,9,20,0.45
30,0,0.0,2,0.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,1,1,0,9,20,0.45
64,1,1.0,2,2.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,1,1,0,9,20,0.45
25,0,1.0,2,3.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,1,1,0,9,20,0.45
37,0,0.0,2,1.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,1,1,0,9,20,0.45
34,1,1.0,2,0.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,1,1,0,9,20,0.45
30,1,0.0,2,1.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,0,0,0,9,20,0.45
25,1,0.0,2,2.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,1,1,0,9,20,0.45
28,0,1.0,2,2.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,1,1,0,9,20,0.45
34,0,1.0,2,1.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,1,1,0,9,20,0.45
36,0,1.0,2,1.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,1,1,0,9,20,0.45
40,1,1.0,2,0.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,1,1,0,9,20,0.45
28,0,0.0,2,2.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,0,0,0,9,20,0.45
62,1,1.0,2,2.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,1,1,0,9,20,0.45
49,0,1.0,2,0.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,1,1,0,9,20,0.45
35,0,0.0,2,1.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,1,1,0,9,20,0.45
35,1,1.0,2,1.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,1,1,0,9,20,0.45
35,0,0.0,2,2.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,1,1,0,9,20,0.45
64,0,0.0,2,2.0,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake,211,1,1,0,9,20,0.45
32,1,1.0,0,2.0,https://www.bbc.co.uk/news/world-us-canada-60666414,60,0,0,0,4,9,0.4444444444444444
33,1,1.0,0,0.0,https://www.bbc.co.uk/news/world-us-canada-60624642,52,1,1,0,4,9,0.4444444444444444
26,0,0.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-60624642,52,1,1,0,4,9,0.4444444444444444
45,0,1.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-60624642,52,0,1,0,4,9,0.4444444444444444
40,1,0.0,0,2.0,https://www.bbc.co.uk/news/world-us-canada-60666414,60,0,1,0,4,9,0.4444444444444444
51,0,0.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-60666414,60,1,1,0,4,9,0.4444444444444444
33,0,1.0,0,2.0,https://www.bbc.co.uk/news/world-us-canada-60666414,60,1,1,0,4,9,0.4444444444444444
29,0,0.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-60624642,52,1,1,0,4,9,0.4444444444444444
55,1,1.0,0,0.0,https://www.bbc.co.uk/news/world-us-canada-60666414,60,1,1,0,4,9,0.4444444444444444
29,1,1.0,0,2.0,https://www.bbc.co.uk/news/world-us-canada-60624642,52,1,1,0,4,9,0.4444444444444444
62,0,0.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-60666414,60,1,1,0,4,9,0.4444444444444444
29,0,0.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-60624642,52,1,1,0,4,9,0.4444444444444444
41,0,1.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-60624642,52,1,1,0,4,9,0.4444444444444444
46,1,0.0,0,0.0,https://www.bbc.co.uk/news/world-us-canada-60624642,52,1,1,0,4,9,0.4444444444444444
48,1,1.0,0,0.0,https://www.bbc.co.uk/news/world-us-canada-60624642,52,1,1,0,4,9,0.4444444444444444
36,0,0.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-60666414,60,1,1,0,4,9,0.4444444444444444
67,0,0.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-60666414,60,1,1,0,4,9,0.4444444444444444
45,1,1.0,0,2.0,https://www.bbc.co.uk/news/world-us-canada-60666414,60,1,1,0,4,9,0.4444444444444444
57,0,0.0,2,0.0,https://www.foxnews.com/us/florida-mid-atlantic-forecast-strong-storms-heavy-rain,203,1,1,0,4,9,0.4444444444444444
48,0,0.0,1,2.0,https://www.cnn.com/2022/04/07/weather/severe-weather-south-thursday/index.html,146,1,1,0,4,9,0.4444444444444444
33,0,1.0,1,1.0,https://www.cnn.com/2022/04/07/weather/severe-weather-south-thursday/index.html,146,1,1,0,4,9,0.4444444444444444
48,1,0.0,1,0.0,https://www.cnn.com/2022/04/07/weather/severe-weather-south-thursday/index.html,146,1,1,0,4,9,0.4444444444444444
26,0,0.0,1,2.0,https://www.cnn.com/2022/04/07/weather/severe-weather-south-thursday/index.html,146,1,1,0,4,9,0.4444444444444444
25,1,0.0,1,1.0,https://www.cnn.com/2022/04/07/weather/severe-weather-south-thursday/index.html,146,1,1,0,4,9,0.4444444444444444
52,1,1.0,1,1.0,https://www.cnn.com/2022/04/07/weather/severe-weather-south-thursday/index.html,146,1,1,0,4,9,0.4444444444444444
24,0,0.0,1,1.0,https://www.cnn.com/2022/04/07/weather/severe-weather-south-thursday/index.html,146,1,1,0,4,9,0.4444444444444444
42,1,1.0,1,0.0,https://www.cnn.com/2022/04/07/weather/severe-weather-south-thursday/index.html,146,1,1,0,4,9,0.4444444444444444
27,0,0.0,2,0.0,https://www.foxnews.com/us/florida-mid-atlantic-forecast-strong-storms-heavy-rain,203,1,1,0,4,9,0.4444444444444444
34,1,1.0,2,1.0,https://www.foxnews.com/us/florida-mid-atlantic-forecast-strong-storms-heavy-rain,203,1,1,0,4,9,0.4444444444444444
48,0,1.0,2,2.0,https://www.foxnews.com/us/florida-mid-atlantic-forecast-strong-storms-heavy-rain,203,1,1,0,4,9,0.4444444444444444
46,1,0.0,2,3.0,https://www.foxnews.com/us/florida-mid-atlantic-forecast-strong-storms-heavy-rain,203,0,1,0,4,9,0.4444444444444444
31,0,1.0,2,0.0,https://www.foxnews.com/us/florida-mid-atlantic-forecast-strong-storms-heavy-rain,203,1,1,0,4,9,0.4444444444444444
43,1,1.0,2,1.0,https://www.foxnews.com/us/florida-mid-atlantic-forecast-strong-storms-heavy-rain,203,1,1,0,4,9,0.4444444444444444
32,1,1.0,2,1.0,https://www.foxnews.com/us/florida-mid-atlantic-forecast-strong-storms-heavy-rain,203,1,1,0,4,9,0.4444444444444444
27,0,0.0,1,0.0,https://www.cnn.com/2022/04/07/weather/severe-weather-south-thursday/index.html,146,1,1,0,4,9,0.4444444444444444
23,0,0.0,2,1.0,https://www.foxnews.com/us/florida-mid-atlantic-forecast-strong-storms-heavy-rain,203,1,1,0,4,9,0.4444444444444444
38,1,1.0,1,1.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
25,1,1.0,1,1.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
27,0,0.0,1,1.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
54,0,0.0,1,1.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
31,1,1.0,1,0.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
43,0,1.0,1,3.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
35,0,1.0,1,1.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
28,0,0.0,1,0.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
36,0,0.0,1,1.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
49,0,1.0,1,0.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
30,0,0.0,1,3.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,0,1,0,11,25,0.44
40,1,0.0,1,1.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
27,1,1.0,1,0.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
52,0,1.0,1,2.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
46,0,0.0,1,2.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
23,1,0.0,1,1.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
28,0,0.0,1,2.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
22,1,1.0,1,2.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
22,0,0.0,1,1.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
42,1,1.0,1,0.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
56,0,0.0,1,0.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
25,1,0.0,1,1.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
48,1,0.0,1,1.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
25,1,1.0,1,0.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,1,1,0,11,25,0.44
35,0,1.0,1,0.0,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html,111,0,1,0,11,25,0.44
30,1,1.0,1,2.0,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html,110,1,1,0,15,35,0.42857142857142855
30,0,0.0,1,1.0,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html,110,1,0,0,15,35,0.42857142857142855
38,0,1.0,1,2.0,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html,110,0,0,0,15,35,0.42857142857142855
50,1,1.0,1,1.0,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html,110,0,1,0,15,35,0.42857142857142855
54,0,1.0,1,0.0,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html,110,1,1,0,15,35,0.42857142857142855
28,0,1.0,2,1.0,https://www.foxnews.com/us/los-angeles-robbery-suspects-home-invasion-studio-city,222,1,1,0,3,7,0.42857142857142855
31,0,1.0,1,1.0,https://www.cnn.com/2022/03/21/politics/trump-appeal-ny-attorney-general-investigation-depositions/index.html,134,1,1,0,3,7,0.42857142857142855
36,0,0.0,1,1.0,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html,110,1,1,0,15,35,0.42857142857142855
35,0,1.0,1,0.0,https://www.cnn.com/2022/03/21/politics/trump-appeal-ny-attorney-general-investigation-depositions/index.html,134,1,1,0,3,7,0.42857142857142855
31,0,1.0,2,2.0,https://www.foxnews.com/us/los-angeles-robbery-suspects-home-invasion-studio-city,222,0,0,0,3,7,0.42857142857142855
30,0,0.0,1,0.0,https://www.cnn.com/2022/03/21/politics/trump-appeal-ny-attorney-general-investigation-depositions/index.html,134,1,1,0,3,7,0.42857142857142855
25,1,0.0,1,2.0,https://www.cnn.com/2022/03/21/politics/trump-appeal-ny-attorney-general-investigation-depositions/index.html,134,0,1,0,3,7,0.42857142857142855
30,0,0.0,1,1.0,https://www.cnn.com/2022/04/08/entertainment/will-smith-academy-sanctions-decision/index.html,147,1,1,0,3,7,0.42857142857142855
55,1,1.0,1,1.0,https://www.cnn.com/2022/04/08/entertainment/will-smith-academy-sanctions-decision/index.html,147,0,1,0,3,7,0.42857142857142855
50,1,0.0,1,0.0,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html,110,0,0,0,15,35,0.42857142857142855
62,0,1.0,1,0.0,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html,110,1,1,0,15,35,0.42857142857142855
39,0,1.0,1,2.0,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html,110,1,1,0,15,35,0.42857142857142855
40,1,1.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-60789022,70,1,1,0,3,7,0.42857142857142855
28,0,1.0,0,0.0,https://www.bbc.co.uk/news/world-us-canada-60789022,70,1,1,0,3,7,0.42857142857142855
58,0,0.0,1,2.0,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html,110,1,1,0,15,35,0.42857142857142855
25,1,1.0,1,0.0,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html,110,1,1,0,15,35,0.42857142857142855
70,0,0.0,1,1.0,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html,110,1,1,0,15,35,0.42857142857142855
33,1,1.0,1,0.0,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html,110,1,1,0,15,35,0.42857142857142855
25,0,0.0,2,1.0,https://www.foxnews.com/us/trial-capitol-riot-conviction-washington-guy-reffitt,276,1,1,0,6,14,0.42857142857142855
34,0,0.0,2,1.0,https://www.foxnews.com/us/trial-capitol-riot-conviction-washington-guy-reffitt,276,1,1,0,6,14,0.42857142857142855
56,0,1.0,2,2.0,https://www.foxnews.com/us/trial-capitol-riot-conviction-washington-guy-reffitt,276,1,1,0,6,14,0.42857142857142855
